cd_cliente,nr_telefone
11445,3469341254
11446,7110131862
11447,9520919069
11448,6536072764
11449,772635855
11450,9471965661
11451,4890981191
11452,5146767078
11453,491015458
11454,4372252612
11455,2843626808
11456,7190393666
11457,4994797210
11458,2262188933
11459,1170208656
11460,166718145
11461,3786160253
11462,9534969735
11463,8267585791
11464,3537400214
11465,4255598777
11466,6582699807
11467,8318713162
11468,7133436951
11469,8698864
11470,7417174790
11471,7396506461
11472,9688040969
11473,9375923998
11474,1482748592
11475,6416387058
11476,159734379
11477,6879656207
11478,7172993162
11479,1472700928
11480,2119410771
11481,3333494471
11482,211490326
11483,5522072173
11484,9748629742
11485,6684355842
11486,1489525550
11487,1416302794
11488,4390546865
11489,2882265462
11490,3198962714
11491,4340266302
11492,6531041070
11493,4144845556
11494,7564363391
11495,4756534124
11496,8830978583
11497,8867486502
11498,2898984004
11499,1419503652
11500,1972568380
11501,2718508618
11502,8824272556
11503,3733536059
11504,8141055307
11505,7952607170
11506,3813824155
11507,1360690171
11508,8758321404
11509,4985663523
11510,2136909383
11511,6868897605
11512,863753007
11513,9157659559
11514,9255879695
11515,6649258320
11516,6453858988
11517,192204094
11518,1558736745
11519,3478875883
11520,5128508088
11521,2736840569
11522,6923943035
11523,6126004234
11524,2180960674
11525,6618774652
11526,4698675841
11527,6281769260
11528,9985734536
11529,1810962269
11530,5560972873
11531,1165932908
11532,8755893771
11533,178350009
11534,8135018412
11535,1532475522
11536,1861349300
11537,4874473415
11538,5126867119
11539,3839706791
11540,2193813027
11541,3365292267
11542,8344611614
11543,3372500854
11544,4766687654
11545,449842748
11546,8199733960
11547,8488624250
11548,4939689290
11549,4583548185
11550,6112713354
11551,4550062060
11552,3866122142
11553,519004385
11554,1590646071
11555,6612298959
11556,9226033813
11557,889266813
11558,3498702523
11559,3712040755
11560,3343550766
11561,9637300509
11562,1736074147
11563,8180544308
11564,5184112980
11565,5143949552
11566,9327227988
11567,3234312582
11568,9250152629
11569,7130065123
11570,6491251078
11571,1299301695
11572,9781490217
11573,9577791934
11574,9331970712
11575,212015441
11576,4391089848
11577,6254725458
11578,4489230919
11579,9395401421
11580,8733131578
11581,884679591
11582,6778110819
11583,61948633
11584,9276533146
11585,8770012445
11586,1192572761
11587,1457252033
11588,5541892274
11589,8442070409
11590,4771850488
11591,3437388903
11592,1417527217
11593,736090551
11594,8263286398
11595,1735670309
11596,6663866528
11597,917090924
11598,8748979828
11599,6660246689
11600,1851772367
11601,856140075
11602,1666663816
11603,9137754434
11604,2156633811
11605,469273507
11606,2717125486
11607,2770006335
11608,5343984032
11609,6619037937
11610,8739734085
11611,8340532854
11612,7737692420
11613,8855415047
11614,5569245509
11615,6991550368
11616,51858149
11617,411925515
11618,6710120850
11619,2480502312
11620,2739885768
11621,6450155512
11622,1792825082
11623,2859524566
11624,6630063254
11625,1623450298
11626,3527628025
11627,1978253519
11628,4581850125
11629,6597368077
11630,1984335372
11631,9553201150
11632,1885088497
11633,9948655842
11634,9495870424
11635,717586300
11636,9999323019
11637,9869325325
11638,9743330161
11639,3458680059
11640,4541575820
11641,4565485959
11642,6639159396
11643,6884544480
11644,6931287484
11645,2229181210
11646,3294511055
11647,8396046678
11648,2140134143
11649,5158298056
11650,9731395055
11651,9134760668
11652,6281138272
11653,2789112963
11654,8282745965
11655,6674695167
11656,8821934196
11657,1176684891
11658,423886830
11659,1271320794
11660,8268951631
11661,8586750894
11662,1390434214
11663,865751537
11664,736714593
11665,8126946408
11666,2226128405
11667,2235894669
11668,6769021808
11669,12113263
11670,4789371193
11671,7364902591
11672,6196919687
11673,1393267278
11674,313148682
11675,7910867703
11676,8731539180
11677,6827292337
11678,4282147719
11679,5589379834
11680,6945120764
11681,1640094814
11682,9733517701
11683,5518401126
11684,3383170223
11685,5592771888
11686,7511931466
11687,2113448690
11688,8791373187
11689,3569241979
11690,9838978084
11691,9784091382
11692,1549573432
11693,2117300883
11694,7313673302
11695,5321088408
11696,1144081335
11697,8851649231
11698,8899220022
11699,7144051346
11700,9224714431
11701,7582111955
11702,4283134395
11703,3311152079
11704,8825917
11705,8713453186
11706,9684724055
11707,6763233994
11708,8585564846
11709,9554692463
11710,6868793851
11711,837787320
11712,959944241
11713,7165909116
11714,4960607560
11715,946143684
11716,8578434358
11717,6328660051
11718,1831397733
11719,1321276206
11720,7582259190
11721,3274508044
11722,1281993378
11723,2787227271
11724,9528236930
11725,245041659
11726,972325039
11727,166757210
11728,8982286678
11729,6771894953
11730,6623384613
11731,4389892623
11732,7330748538
11733,7315987910
11734,4737113486
11735,5468955042
11736,2880807605
11737,7524873984
11738,4411068562
11739,7367405819
11740,1266104024
11741,8764073657
11742,777222638
11743,4242610911
11744,5499874402
11745,9867475682
11746,5581109322
11747,5439836962
11748,148268663
11749,1242485109
11750,8846167209
11751,1894948620
11752,4189102352
11753,6517568420
11754,9841490067
11755,4852864458
11756,8788142074
11757,8575460253
11758,1848759629
11759,6476785218
11760,9143930973
11761,1690579535
11762,1726687477
11763,9458853579
11764,6229103689
11765,6865502358
11766,8985079381
11767,7363385552
11768,8198260160
11769,189004328
11770,8544233855
11771,6240425719
11772,7391748642
11773,4376864394
11774,4767870332
11775,6343732180
11776,885763434
11777,4993651186
11778,8420604265
11779,2272234289
11780,2816407657
11781,3428464683
11782,9338396099
11783,1860086735
11784,126121643
11785,9277909538
11786,4889661498
11787,623903666
11788,3330794874
11789,9153074177
11790,7930151311
11791,9912903644
11792,1491726567
11793,1986034095
11794,3776418841
11795,1634096203
11796,3495313492
11797,4852284211
11798,7354218527
11799,1722049653
11800,4183847508
11801,3523159650
11802,1864181121
11803,7123546348
11804,733420502
11805,2286615242
11806,9425451628
11807,8281710384
11808,8428408815
11809,1344468975
11810,8158416569
11811,7763173132
11812,8867680007
11813,1419049883
11814,7391641352
11815,3789983268
11816,738786127
11817,172702815
11818,4352754177
11819,2754793846
11820,8516211553
11821,2731186676
11822,1347993285
11823,4170923942
11824,1956240450
11825,4939311578
11826,6862671614
11827,1890695276
11828,9250369257
11829,949845498
11830,341500827
11831,6488582142
11832,1691747049
11833,1971113041
11834,9639081513
11835,1966246636
11836,6888387576
11837,553625668
11838,4870412837
11839,7995593903
11840,6845410859
11841,6746329530
11842,8893703623
11843,7114337704
11844,4987191501
11845,3543049671
11846,6173381007
11847,9834511643
11848,9371235564
11849,8225513053
11850,3180548059
11851,8962029341
11852,9617758371
11853,4679925961
11854,7767955720
11855,8110814692
11856,1453029616
11857,6437564494
11858,6648422300
11859,1973158216
11860,1549840850
11861,3518119808
11862,6815348003
11863,9457242941
11864,4674702852
11865,8577315454
11866,2499490733
11867,8612662468
11868,5346754128
11869,7942218568
11870,3736905693
11871,3388249620
11872,774532041
11873,3590120145
11874,6140786709
11875,5431473204
11876,8412054078
11877,5138511248
11878,2237060434
11879,9540112154
11880,4879237403
11881,7796878895
11882,3491791331
11883,8598606420
11884,4928354590
11885,4371909106
11886,3719230458
11887,9641300071
11888,8432461746
11889,9520790586
11890,4649919231
11891,7797142979
11892,3188283534
11893,6128687440
11894,5533667640
11895,1852842431
11896,1550933323
11897,4976102698
11898,5515463952
11899,4115324866
11900,99458076
11901,6225880152
11902,9325518778
11903,4295121353
11904,3819174111
11905,6792370565
11906,1979450333
11907,8416086479
11908,4814649585
11909,5434512983
11910,9939018760
11911,4495198497
11912,7555396711
11913,1440129561
11914,493142297
11915,1517817271
11916,9611585281
11917,6697627368
11918,4258639743
11919,1535869900
11920,9592109197
11921,3279986130
11922,8492551344
11923,1670206387
11924,3185953887
11925,8211932881
11926,3179727920
11927,4552589600
11928,9730337554
11929,4460777285
11930,7477093007
11931,7543371122
11932,5191766535
11933,8451576546
11934,1478358458
11935,7596794007
11936,1446801652
11937,9751462614
11938,114884207
11939,6877702568
11940,4331852042
11941,8635362530
11942,1623030675
11943,3535103256
11944,9210458924
11945,1436478602
11946,4653205348
11947,9328239317
11948,8631942874
11949,6189683712
11950,4156993816
11951,6877782282
11952,1982000703
11953,3551997327
11954,459805341
11955,133343286
11956,9830667944
11957,8182600263
11958,9239698141
11959,9921572037
11960,5479663723
11961,7185166373
11962,5151070761
11963,1977552976
11964,8926139624
11965,845176659
11966,131448290
11967,6281138377
11968,2773354455
11969,8852874511
11970,1528057098
11971,9537982613
11972,8471097052
11973,8276552888
11974,6967423473
11975,3889821502
11976,7958178744
11977,7741295102
11978,6766944757
11979,8471394151
11980,1997468626
11981,7492939445
11982,8477354924
11983,2282759339
11984,8217717342
11985,3445666481
11986,838799009
11987,8426147973
11988,1698945849
11989,5360927581
11990,3454294745
11991,665819959
11992,4483453081
11993,8364766187
11994,8118298548
11995,8815399680
11996,689507442
11997,9981545406
11998,6726279856
11999,8948158193
12000,6774084236
12001,7374839799
12002,4992060296
12003,1461526098
12004,2183951570
12005,6452580369
12006,6934861289
12007,1373097345
12008,9496278659
12009,9193205136
12010,1213652926
12011,7559083178
12012,8340900196
12013,9943289225
12014,319952285
12015,3397446618
12016,1177583210
12017,9372402922
12018,912937289
12019,5150334774
12020,5126613111
12021,7557317452
12022,4155710849
12023,8196424499
12024,8378102822
12025,7478592364
12026,3428645458
12027,4637196252
12028,1681661772
12029,4959589114
12030,1830136619
12031,7979802601
12032,614839851
12033,1311657409
12034,1615220603
12035,6376623320
12036,6357091618
12037,9528028241
12038,7584321495
12039,1550587275
12040,7424101955
12041,6969843612
12042,2729239446
12043,156630473
12044,9127312295
12045,6129360297
12046,9369036423
12047,3595287395
12048,1910976070
12049,2486333195
12050,5191925270
12051,2796891328
12052,4957360280
12053,3875464699
12054,6792002791
12055,6150650497
12056,6615618438
12057,8855156309
12058,7471369256
12059,1279175765
12060,7553281998
12061,3883319712
12062,776583467
12063,6847362218
12064,3274344757
12065,9699530490
12066,8154073763
12067,9951329330
12068,6970562956
12069,9890549784
12070,1199409589
12071,4539994649
12072,2495179827
12073,4451500101
12074,5591723020
12075,412087756
12076,5196970573
12077,3886978914
12078,7310559620
12079,642078923
12080,1818996712
12081,2744973231
12082,8657589058
12083,1516622763
12084,2463141206
12085,1124905220
12086,6921299872
12087,45483408
12088,6849849288
12089,3137490286
12090,2744290165
12091,1821363710
12092,3329640501
12093,1173965015
12094,6870075490
12095,1789982689
12096,3542278143
12097,223393563
12098,895934327
12099,9870151218
12100,7757097805
12101,9769791484
12102,6560333526
12103,623823893
12104,6393711831
12105,343231012
12106,4249636792
12107,4996634577
12108,5557638136
12109,217968049
12110,2788712029
12111,8994051244
12112,3755986936
12113,9798595533
12114,3897438355
12115,6470812744
12116,8333423402
12117,8978390947
12118,6472030050
12119,1637036717
12120,6928937511
12121,4216313265
12122,6378114053
12123,9496586579
12124,5474874650
12125,9639492014
12126,6734946909
12127,9765661609
12128,4313273814
12129,8895931664
12130,9563005395
12131,1897039767
12132,2774542266
12133,9229923165
12134,639302296
12135,9620763192
12136,332095626
12137,8934001934
12138,4592019846
12139,3287751062
12140,9533672391
12141,4773039990
12142,7957597802
12143,1259091625
12144,5482804017
12145,3746645391
12146,1989858853
12147,6798902363
12148,3324506766
12149,2495117174
12150,9456356922
12151,2827138923
12152,3464708451
12153,1268364917
12154,6546268109
12155,4643383959
12156,1879100957
12157,2760222976
12158,1295718970
12159,7343077092
12160,8939671092
12161,6762635708
12162,1333553836
12163,7588076998
12164,3382784520
12165,8320273970
12166,116421260
12167,1123463541
12168,6740785827
12169,5112038175
12170,2834244878
12171,4973961791
12172,2443148157
12173,6572753716
12174,3893557393
12175,611051820
12176,6260513630
12177,9827590604
12178,4828806732
12179,8841679262
12180,1455215981
12181,6627383350
12182,4718399158
12183,543937076
12184,7146180766
12185,1272780924
12186,3498859047
12187,1512195608
12188,4353591036
12189,119086986
12190,8153845669
12191,9736548683
12192,8251971359
12193,731061693
12194,4547948194
12195,7529796553
12196,7985486007
12197,631611872
12198,4377382789
12199,1459939731
12200,6237459521
12201,4455089609
12202,2245823768
12203,3198942980
12204,1424974020
12205,9442406567
12206,4344687605
12207,3345993605
12208,6811456727
12209,8428132754
