cd_sinistro,placa,dt_sinistro,local_sinistro,condutor
4435,"KZU8826   ",2025-12-17 00:00:00.000,3160207,ANA
4436,"YZS6022   ",2025-03-07 00:00:00.000,2503506,MARIA
4437,"HNB8862   ",2026-01-24 00:00:00.000,4312658,GABRIELLY
4438,"EOS8268   ",2025-06-04 00:00:00.000,1100098,JULIA
4439,"FVF8435   ",2023-07-10 00:00:00.000,4302105,RYAN
4440,"MVO3673   ",2025-03-17 00:00:00.000,3150505,REBECA
4441,"NAH0845   ",2025-10-27 00:00:00.000,5105309,FRANCISCO
4442,"PNP1610   ",2023-07-02 00:00:00.000,5219506,MAITÊ
4443,"CGH6721   ",2023-03-20 00:00:00.000,3521705,CAROLINA
4444,"PDT3939   ",2026-06-20 00:00:00.000,1200252,CAIO
4445,"YYM8794   ",2025-04-18 00:00:00.000,2105906,ANA
4446,"QZH4739   ",2024-03-27 00:00:00.000,4103958,SOPHIA
4447,"FAT7564   ",2026-06-18 00:00:00.000,2614402,ANA
4448,"BVI8151   ",2024-04-01 00:00:00.000,3143708,ENZO
4449,"OMY5440   ",2026-08-05 00:00:00.000,2105807,CARLOS
4450,"LBD9115   ",2023-10-22 00:00:00.000,3544806,EMILLY
4451,"EBV2193   ",2023-06-11 00:00:00.000,2102200,IGOR
4452,"OLA7442   ",2026-10-13 00:00:00.000,2509800,LUIZ
4453,"XAG7568   ",2025-03-16 00:00:00.000,5207600,MARIANE
4454,"BHF7611   ",2024-11-02 00:00:00.000,3508009,PEDRO
4455,"UEI6896   ",2024-11-22 00:00:00.000,3141405,LUIZ
4456,"SDR9348   ",2025-07-26 00:00:00.000,4208500,CLARA
4457,"ERQ4022   ",2024-07-27 00:00:00.000,2616001,LUIZ
4458,"ZHC8368   ",2024-03-13 00:00:00.000,3125408,LAURA
4459,"LJJ6738   ",2024-09-06 00:00:00.000,3534104,RAFAEL
4460,"DUB2455   ",2024-06-09 00:00:00.000,2925303,MIGUEL
4461,"PAD5935   ",2024-04-01 00:00:00.000,2303204,AMANDA
4462,"YFC9408   ",2026-05-10 00:00:00.000,2501500,BRUNO
4463,"RGZ7471   ",2026-12-09 00:00:00.000,4212106,VITÓRIA
4464,"KNG4776   ",2026-04-13 00:00:00.000,1507102,KAIQUE
4465,"EPZ0186   ",2024-10-02 00:00:00.000,3171071,GABRIELLY
4466,"ECK7848   ",2026-12-20 00:00:00.000,3527702,CATARINA
4467,"HAC8775   ",2026-02-08 00:00:00.000,3556602,BENÍCIO
4468,"XHI7815   ",2025-05-06 00:00:00.000,3161403,BRUNO
4469,"PHI4554   ",2023-12-22 00:00:00.000,4116307,NICOLAS
4470,"QFC1914   ",2024-11-27 00:00:00.000,2202752,ISIS
4471,"YOG2112   ",2024-08-14 00:00:00.000,2919306,JOAQUIM
4472,"PBN3860   ",2024-02-27 00:00:00.000,2611408,ALEXANDRE
4473,"WTV6985   ",2025-09-20 00:00:00.000,4122404,FERNANDO
4474,"SGZ9926   ",2024-12-09 00:00:00.000,3515152,LEONARDO
4475,"HVP6152   ",2025-11-12 00:00:00.000,5210604,STELLA
4476,"NLB8798   ",2024-11-30 00:00:00.000,4300802,LUIZ
4477,"JNL5443   ",2025-12-13 00:00:00.000,3171501,MANUELA
4478,"USA7656   ",2024-01-23 00:00:00.000,2500304,BRUNA
4479,"HFV7817   ",2023-12-27 00:00:00.000,3171105,AUGUSTO
4480,"MCL4474   ",2025-05-02 00:00:00.000,3149804,RENAN
4481,"DOR4359   ",2023-04-29 00:00:00.000,3123205,RENAN
4482,"PUH0602   ",2025-10-10 00:00:00.000,4127502,ENRICO
4483,"UMB8040   ",2023-06-16 00:00:00.000,3117603,JOÃO
4484,"FDF9120   ",2024-04-07 00:00:00.000,3543907,EDUARDO
4485,"CTS7100   ",2023-10-09 00:00:00.000,1504307,DANIEL
4486,"KJR9750   ",2025-03-31 00:00:00.000,3503109,MURILO
4487,"AAH6232   ",2023-08-18 00:00:00.000,4109104,MELISSA
4488,"GRN4684   ",2023-04-25 00:00:00.000,4115705,JOÃO
4489,"TWK8140   ",2026-07-02 00:00:00.000,2933604,LUIZ
4490,"OZQ2759   ",2026-07-30 00:00:00.000,2925253,RAQUEL
4491,"ZFJ1975   ",2025-01-09 00:00:00.000,5107768,MARCOS
4492,"PPG5937   ",2023-08-31 00:00:00.000,3535309,KAMILLY
4493,"EJQ7387   ",2024-01-13 00:00:00.000,2911204,MURILO
4494,"MZJ5619   ",2024-01-04 00:00:00.000,3516507,MARIA
4495,"NLE1816   ",2026-07-19 00:00:00.000,5219712,FELIPE
4496,"YWN4559   ",2026-08-08 00:00:00.000,5107875,JOÃO
4497,"NSY5445   ",2024-12-07 00:00:00.000,2106201,NATÁLIA
4498,"ZOP8283   ",2024-10-19 00:00:00.000,2502706,MAITÊ
4499,"HXP8745   ",2023-09-11 00:00:00.000,3153103,NINA
4500,"CZA2662   ",2026-03-27 00:00:00.000,2512903,JOANA
4501,"CKT9145   ",2024-11-26 00:00:00.000,2313757,MARISA
4502,"LNV7093   ",2024-10-07 00:00:00.000,2602506,LUIZ
4503,"ECI2910   ",2023-08-14 00:00:00.000,2302909,CAIO
4504,"QEY5508   ",2025-05-06 00:00:00.000,3509452,AUGUSTO
4505,"OIQ0649   ",2023-06-27 00:00:00.000,4115853,ANA
4506,"WRN7495   ",2023-05-02 00:00:00.000,4312625,KAIQUE
4507,"QOG8341   ",2024-01-10 00:00:00.000,4311908,CATARINA
4508,"DTQ4365   ",2026-04-13 00:00:00.000,2907301,MANUELA
4509,"GWU4270   ",2025-05-18 00:00:00.000,3556909,ARTHUR
4510,"VJD6936   ",2024-11-24 00:00:00.000,4301602,ENRICO
4511,"UCE3651   ",2025-11-11 00:00:00.000,2407203,DANIEL
4512,"IUI0508   ",2025-11-17 00:00:00.000,3108800,RAQUEL
4513,"CYN7336   ",2023-07-21 00:00:00.000,3153707,MAITÊ
4514,"HXT7117   ",2023-05-22 00:00:00.000,1506187,ARTHUR
4515,"GKK0809   ",2026-01-27 00:00:00.000,4108106,LUIZA
4516,"YHR3268   ",2023-07-19 00:00:00.000,4121802,MILENA
4517,"MPU4208   ",2024-01-06 00:00:00.000,1503507,NICOLAS
4518,"KXM7230   ",2024-04-22 00:00:00.000,3557204,MANUELA
4519,"EMN8024   ",2026-07-14 00:00:00.000,2918555,MARIA
4520,"CRL9792   ",2025-04-13 00:00:00.000,1503606,LARA
4521,"KVK0155   ",2025-12-06 00:00:00.000,2929008,JOÃO
4522,"DSG6955   ",2023-07-03 00:00:00.000,4205605,CARLOS
4523,"RUQ0873   ",2025-08-26 00:00:00.000,2512788,ISABELLA
4524,"FQF2682   ",2026-02-14 00:00:00.000,2604155,EMILLY
4525,"PYG0410   ",2023-05-31 00:00:00.000,4219101,LUIZ
4526,"SVQ6320   ",2023-06-20 00:00:00.000,2201200,JOÃO
4527,"RRM4865   ",2023-07-27 00:00:00.000,3300704,VINICIUS
4528,"JIS4350   ",2023-10-08 00:00:00.000,3553203,ANA
4529,"LWX7239   ",2025-10-18 00:00:00.000,1500347,CATARINA
4530,"KQZ3662   ",2026-05-15 00:00:00.000,3168903,ANA
4531,"RCP9781   ",2023-11-02 00:00:00.000,3534005,RODRIGO
4532,"CVD1940   ",2026-04-19 00:00:00.000,4312658,BRENO
4533,"SMR2525   ",2026-01-15 00:00:00.000,5210208,ANTHONY
4534,"UTF3464   ",2026-10-02 00:00:00.000,4301552,RYAN
4535,"DMY2140   ",2025-07-13 00:00:00.000,1721307,JOÃO
4536,"OCN7239   ",2025-10-02 00:00:00.000,2601706,JOÃO
4537,"VAE1762   ",2023-08-13 00:00:00.000,4301057,DANIELA
4538,"GUG2346   ",2023-10-28 00:00:00.000,2921450,LUIZ
4539,"BBN0311   ",2023-06-29 00:00:00.000,3115607,BÁRBARA
4540,"XSC6613   ",2024-12-31 00:00:00.000,5200209,ANA
4541,"QOZ8152   ",2026-05-12 00:00:00.000,4126108,THALES
4542,"SGA9079   ",2025-06-12 00:00:00.000,3305802,LEONARDO
4543,"VDB5304   ",2026-09-04 00:00:00.000,1506559,RAUL
4544,"DMS5600   ",2025-08-08 00:00:00.000,2516706,ANA
4545,"QRK9992   ",2024-01-24 00:00:00.000,1505064,VICENTE
4546,"IPE9117   ",2026-07-30 00:00:00.000,4311627,LUIZ
4547,"FFT1023   ",2023-04-22 00:00:00.000,4104808,MARIA
4548,"SMN6345   ",2025-04-03 00:00:00.000,4219002,CARLOS
4549,"BJR8694   ",2023-04-25 00:00:00.000,2611533,RAFAELA
4550,"POQ9943   ",2024-12-30 00:00:00.000,2507804,LUIZ
4551,"JUN9001   ",2026-02-15 00:00:00.000,4202578,REBECA
4552,"IWT2405   ",2025-10-28 00:00:00.000,2504306,FRANCISCO
4553,"LKC8902   ",2025-01-24 00:00:00.000,3146107,ALANA
4554,"FCU7400   ",2026-01-10 00:00:00.000,3103900,FERNANDA
4555,"VTQ3193   ",2023-04-01 00:00:00.000,2900603,SABRINA
4556,"SJY5294   ",2026-02-28 00:00:00.000,3132404,KAIQUE
4557,"XOB9166   ",2024-08-10 00:00:00.000,2512762,LAVÍNIA
4558,"ZCH5482   ",2025-04-15 00:00:00.000,2301000,DAVI
4559,"WKX0149   ",2026-06-23 00:00:00.000,1200385,ANA
4560,"PFY1207   ",2024-11-30 00:00:00.000,2303501,DANIEL
4561,"MVS7370   ",2024-09-20 00:00:00.000,4212205,BRUNO
4562,"JME1267   ",2026-05-16 00:00:00.000,3538907,ELISA
4563,"ZWE8262   ",2026-09-24 00:00:00.000,3134806,SOPHIA
4564,"GVB2366   ",2023-08-19 00:00:00.000,3514601,ANA
4565,"UHB7730   ",2025-10-06 00:00:00.000,5007901,JOÃO
4566,"MWP4538   ",2024-11-17 00:00:00.000,4315404,GUSTAVO
4567,"AKF7842   ",2026-09-05 00:00:00.000,3501806,NINA
4568,"IBM1149   ",2023-06-30 00:00:00.000,3120102,NATÁLIA
4569,"UTN0393   ",2024-07-15 00:00:00.000,3512803,CATARINA
4570,"ANW3111   ",2024-11-29 00:00:00.000,2102507,PEDRO
4571,"SSS9689   ",2024-02-23 00:00:00.000,1101468,LÍVIA
4572,"TTB9080   ",2024-12-22 00:00:00.000,2304269,ANA
4573,"DPN0944   ",2026-04-14 00:00:00.000,2603454,ALEXIA
4574,"GBC6062   ",2024-07-06 00:00:00.000,2918407,MARIA
4575,"GJV3398   ",2025-08-29 00:00:00.000,3202801,STEPHANY
4576,"OMV3718   ",2026-09-18 00:00:00.000,3513900,ANA
4577,"HOF3832   ",2026-05-19 00:00:00.000,2605806,PEDRO
4578,"CMS5070   ",2026-02-06 00:00:00.000,1720259,JOÃO
4579,"EQT2381   ",2025-12-20 00:00:00.000,3204609,JULIA
4580,"NGN5073   ",2025-02-18 00:00:00.000,2111052,CAUÃ
4581,"EXW4492   ",2024-06-06 00:00:00.000,4107546,BRENDA
4582,"TIH1736   ",2025-08-22 00:00:00.000,4302600,VITÓRIA
4583,"UOO9271   ",2026-10-29 00:00:00.000,4122800,LUIZ
4584,"MOY1912   ",2023-06-19 00:00:00.000,1100288,JOÃO
4585,"JAQ4795   ",2026-06-02 00:00:00.000,3553906,CAUÃ
4586,"VWX4431   ",2024-09-08 00:00:00.000,3201308,MANUELA
4587,"EDF1077   ",2025-05-05 00:00:00.000,2306256,HEITOR
4588,"IHJ7483   ",2024-05-22 00:00:00.000,4200051,FERNANDA
4589,"EEU0744   ",2026-09-09 00:00:00.000,2921708,LORENA
4590,"STN1963   ",2026-08-04 00:00:00.000,5106190,CAUÃ
4591,"JDP6648   ",2024-06-25 00:00:00.000,1300904,ANA
4592,"IDV0281   ",2024-11-23 00:00:00.000,4217758,EMANUELLA
4593,"CKP2880   ",2023-07-12 00:00:00.000,1300839,LAÍS
4594,"ENW4784   ",2026-11-25 00:00:00.000,1200351,YURI
4595,"ADV0694   ",2024-12-16 00:00:00.000,2925808,VALENTINA
4596,"PUY6789   ",2025-10-12 00:00:00.000,4103040,KAIQUE
4597,"HSO5683   ",2026-07-27 00:00:00.000,4211850,MARIA
4598,"BYM1594   ",2024-12-12 00:00:00.000,2301703,LUIZ
4599,"AZL4857   ",2025-11-21 00:00:00.000,3161403,GUILHERME
4600,"ZRH5892   ",2026-11-08 00:00:00.000,1506401,GABRIELLY
4601,"QQL9954   ",2025-06-06 00:00:00.000,4219408,RAUL
4602,"YQI0726   ",2024-04-26 00:00:00.000,2108207,ANA
4603,"GFI2922   ",2024-10-21 00:00:00.000,4121356,NINA
4604,"VET8442   ",2024-09-24 00:00:00.000,5105234,RAFAEL
4605,"LVD3375   ",2026-09-23 00:00:00.000,2105609,JÚLIA
4606,"KNH5401   ",2026-04-23 00:00:00.000,3304300,FELIPE
4607,"XOE6908   ",2023-07-03 00:00:00.000,5219308,ALÍCIA
4608,"YZJ9035   ",2025-04-09 00:00:00.000,2615003,ANA
4609,"FND2221   ",2024-06-30 00:00:00.000,2605004,ISABELLA
4610,"USV9954   ",2023-05-05 00:00:00.000,2103406,LUIZ
4611,"ARF5942   ",2026-04-05 00:00:00.000,4217758,PEDRO
4612,"GHD2533   ",2023-04-16 00:00:00.000,4119400,PEDRO
4613,"IZZ3481   ",2024-05-04 00:00:00.000,3504008,ISADORA
4614,"YJT0427   ",2024-03-16 00:00:00.000,3513009,MARIA
4615,"HBA2426   ",2023-12-21 00:00:00.000,4206801,LARA
4616,"CCV0782   ",2024-08-21 00:00:00.000,2306553,JOÃO
4617,"MXA3507   ",2026-08-30 00:00:00.000,2202406,KAMILLY
4618,"MZK8545   ",2026-06-03 00:00:00.000,2607208,MARCELO
4619,"IZS9307   ",2023-08-05 00:00:00.000,3532207,BRENDA
4620,"FVY7381   ",2026-04-09 00:00:00.000,2111748,LUCCA
4621,"NFO0513   ",2026-06-16 00:00:00.000,4323770,OTÁVIO
4622,"XBD8514   ",2026-06-29 00:00:00.000,2411205,BERNARDO
4623,"MCH8999   ",2023-08-14 00:00:00.000,3116407,BEATRIZ
4624,"QKW7869   ",2026-08-08 00:00:00.000,5204953,DANILO
4625,"JZF2989   ",2023-09-09 00:00:00.000,5213905,ISAAC
4626,"EHY6614   ",2024-11-02 00:00:00.000,3154804,LEANDRO
4627,"AGC1561   ",2023-10-16 00:00:00.000,2914208,RAUL
4628,"SOJ3479   ",2024-06-11 00:00:00.000,3507506,CAROLINE
4629,"XJF8359   ",2023-10-06 00:00:00.000,3523008,DAVI
4630,"BAM0034   ",2023-03-28 00:00:00.000,2517407,SAMUEL
4631,"VXP3358   ",2025-10-03 00:00:00.000,2204352,NOAH
4632,"ACA4013   ",2024-09-24 00:00:00.000,3111309,BRYAN
4633,"AFD1420   ",2025-11-11 00:00:00.000,3147501,EVELYN
4634,"HEK9287   ",2026-05-05 00:00:00.000,3155900,THEO
4635,"IGJ1660   ",2023-05-01 00:00:00.000,5102678,VITÓRIA
4636,"STX1269   ",2026-06-09 00:00:00.000,2922730,EMANUELLY
4637,"QYU7956   ",2025-09-12 00:00:00.000,3167608,ANTÔNIO
4638,"NSH1066   ",2026-01-22 00:00:00.000,3144003,LAURA
4639,"NIQ1791   ",2024-03-16 00:00:00.000,3534807,GABRIELLY
4640,"KCH0544   ",2026-08-13 00:00:00.000,4107546,PEDRO
4641,"LLP4940   ",2025-08-08 00:00:00.000,5219605,FERNANDO
4642,"HLG4684   ",2025-02-22 00:00:00.000,5107065,NOAH
4643,"LNK6856   ",2023-05-18 00:00:00.000,2615904,JOÃO
4644,"QVR3360   ",2026-03-22 00:00:00.000,2600708,DANIEL
4645,"VLD5597   ",2023-05-03 00:00:00.000,4128302,YAGO
4646,"UFB0844   ",2026-11-28 00:00:00.000,3130903,DANIELA
4647,"WVT9148   ",2026-03-20 00:00:00.000,2209609,PEDRO
4648,"DXN2827   ",2025-09-20 00:00:00.000,2405009,JOÃO
4649,"KZY2521   ",2023-08-29 00:00:00.000,3140001,DAVI
4650,"SHP8842   ",2024-03-16 00:00:00.000,5104559,CAUÃ
4651,"ATP6668   ",2025-09-02 00:00:00.000,2313203,CAIO
4652,"MFP3129   ",2026-08-05 00:00:00.000,2105906,LEVI
4653,"TBB4853   ",2023-05-02 00:00:00.000,3150000,MARIA
4654,"FAG5195   ",2023-03-15 00:00:00.000,4201604,MARIA
4655,"PUH0292   ",2023-09-14 00:00:00.000,4104907,LARISSA
4656,"ZOF0754   ",2025-12-01 00:00:00.000,3548906,LEVI
4657,"LJA2852   ",2023-06-25 00:00:00.000,3105400,LEVI
4658,"FJR3106   ",2023-03-22 00:00:00.000,3130903,ANTHONY
4659,"CIO7529   ",2026-02-12 00:00:00.000,5003306,ANTÔNIO
4660,"CEL0918   ",2024-02-07 00:00:00.000,2200103,ELISA
4661,"HZQ4374   ",2023-06-02 00:00:00.000,2106003,JOÃO
4662,"JPI2195   ",2025-03-20 00:00:00.000,4115705,LORENA
4663,"RAF1549   ",2025-05-11 00:00:00.000,3520426,JOÃO
4664,"KTG8496   ",2024-10-04 00:00:00.000,3166501,ANA
4665,"KQS5489   ",2026-06-27 00:00:00.000,2933174,CATARINA
4666,"VJW8778   ",2023-03-16 00:00:00.000,3159605,DANIEL
4667,"XVB3318   ",2026-05-01 00:00:00.000,2503506,CAROLINE
4668,"XLA0963   ",2026-01-07 00:00:00.000,2108603,ISABELLA
4669,"REZ3387   ",2025-08-19 00:00:00.000,2305407,LUNA
4670,"BHN8544   ",2024-05-29 00:00:00.000,4306379,LUIZ
4671,"FDK9156   ",2023-05-22 00:00:00.000,5000609,MARIA
4672,"ABT2991   ",2026-09-25 00:00:00.000,2908804,BENÍCIO
4673,"VPB2542   ",2026-07-03 00:00:00.000,4315149,GUSTAVO
4674,"EOU4231   ",2025-04-30 00:00:00.000,4313409,PIETRO
4675,"YZC6740   ",2026-11-25 00:00:00.000,3138658,BRENDA
4676,"TPM9032   ",2026-08-27 00:00:00.000,3106101,CAIO
4677,"EOG1420   ",2023-05-11 00:00:00.000,3543808,CLARA
4678,"ETR2437   ",2023-07-21 00:00:00.000,2103208,MARCELO
4679,"JMM6896   ",2024-05-10 00:00:00.000,1502764,EDUARDA
4680,"WTP9308   ",2025-01-24 00:00:00.000,2502805,VALENTINA
4681,"NWA5067   ",2024-03-10 00:00:00.000,3534302,PEDRO
4682,"WBM7251   ",2026-05-22 00:00:00.000,1718659,JOÃO
4683,"QEN0847   ",2025-10-02 00:00:00.000,4107108,AUGUSTO
4684,"MKN4473   ",2026-10-13 00:00:00.000,3545506,SARAH
4685,"FBI8010   ",2026-02-26 00:00:00.000,3537107,ISABELLY
4686,"FTL6108   ",2026-03-15 00:00:00.000,1300201,YURI
4687,"YFI5438   ",2026-11-06 00:00:00.000,4118501,EMANUELLA
4688,"XVP0416   ",2026-03-29 00:00:00.000,1708254,AMANDA
4689,"CUT0454   ",2024-11-20 00:00:00.000,1505437,SARAH
4690,"BTW8500   ",2024-08-12 00:00:00.000,5108303,JOÃO
4691,"KBU4111   ",2025-01-25 00:00:00.000,4117701,MELISSA
4692,"FJO8246   ",2023-12-30 00:00:00.000,4205803,JOÃO
4693,"FEB0573   ",2026-01-12 00:00:00.000,2109106,GIOVANNA
4694,"ZTG4084   ",2023-11-10 00:00:00.000,2806909,CAIO
4695,"XKY1135   ",2026-05-19 00:00:00.000,2703403,PEDRO
4696,"BDN8948   ",2024-01-29 00:00:00.000,1600279,GIOVANNA
4697,"CUG7622   ",2026-01-20 00:00:00.000,3153202,THALES
4698,"NEP5406   ",2025-11-01 00:00:00.000,2410256,KAIQUE
4699,"GEY7058   ",2026-06-30 00:00:00.000,3548054,ALÍCIA
4700,"WFM8396   ",2024-09-05 00:00:00.000,4215059,ANA
4701,"HGO1393   ",2023-08-07 00:00:00.000,3157104,EMILLY
4702,"SNS7509   ",2023-07-07 00:00:00.000,3303906,VINICIUS
4703,"XIH6961   ",2024-07-10 00:00:00.000,3510005,LETÍCIA
4704,"QZH4072   ",2024-10-29 00:00:00.000,3508900,BENÍCIO
4705,"WHT5445   ",2024-09-17 00:00:00.000,4315800,BENÍCIO
4706,"PPR6484   ",2023-04-30 00:00:00.000,5216908,EMANUELLA
4707,"DZS6434   ",2026-11-16 00:00:00.000,4206108,KAIQUE
4708,"BIC9739   ",2023-06-03 00:00:00.000,2208502,LUIZ
4709,"MZQ4683   ",2025-11-17 00:00:00.000,4127403,LAVÍNIA
4710,"SJG8677   ",2025-12-08 00:00:00.000,4217253,LUIZ
4711,"FFO0059   ",2024-11-11 00:00:00.000,3523404,LUIGI
4712,"DCP8935   ",2023-05-13 00:00:00.000,2512507,MARIA
4713,"QJP1837   ",2025-11-30 00:00:00.000,2306256,YAGO
4714,"BND2261   ",2024-06-20 00:00:00.000,2301703,ISABELLA
4715,"QQN1466   ",2026-08-07 00:00:00.000,2513968,RAFAELA
4716,"NBV0800   ",2025-07-13 00:00:00.000,3204906,MARIA
4717,"DZK6000   ",2025-07-21 00:00:00.000,4300901,SOPHIE
4718,"CUO4982   ",2023-10-29 00:00:00.000,3548609,YASMIN
4719,"YNW3581   ",2025-06-20 00:00:00.000,2916302,THIAGO
4720,"XKC3884   ",2024-11-05 00:00:00.000,4211058,ELISA
4721,"ARS8462   ",2023-08-13 00:00:00.000,4126306,CAROLINA
4722,"IWO5837   ",2026-06-11 00:00:00.000,3500501,AUGUSTO
4723,"SBS2093   ",2023-09-05 00:00:00.000,5104609,FELIPE
4724,"WVF1222   ",2024-09-11 00:00:00.000,3503356,FELIPE
4725,"LIL0004   ",2025-10-11 00:00:00.000,2107506,RENAN
4726,"AEB5851   ",2025-12-27 00:00:00.000,3500709,MARINA
4727,"EAU8439   ",2026-11-21 00:00:00.000,2207900,DANILO
4728,"CVU9567   ",2024-01-20 00:00:00.000,1400472,ELISA
4729,"UDG6742   ",2026-03-25 00:00:00.000,3300233,ISAAC
4730,"TDP4272   ",2026-08-16 00:00:00.000,3549201,THOMAS
4731,"QSW8963   ",2026-01-31 00:00:00.000,1100254,HENRIQUE
4732,"XGE8393   ",2023-09-03 00:00:00.000,3302254,MARIA
4733,"TUR5384   ",2026-06-02 00:00:00.000,1720101,ANA
4734,"XUK3086   ",2025-04-04 00:00:00.000,2905404,ARTHUR
4735,"QTD9823   ",2025-06-04 00:00:00.000,3141900,GABRIELA
4736,"ZPW5515   ",2023-09-29 00:00:00.000,2928208,ALEXIA
4737,"ITF6092   ",2023-03-15 00:00:00.000,2611507,VINICIUS
4738,"VCV4599   ",2025-02-22 00:00:00.000,3144904,GUSTAVO
4739,"QEK4673   ",2025-09-06 00:00:00.000,2502904,MIGUEL
4740,"RIF1859   ",2023-06-09 00:00:00.000,2513356,LUIZ
4741,"TIJ2054   ",2024-08-25 00:00:00.000,4215307,THIAGO
4742,"HPB9967   ",2025-05-09 00:00:00.000,5201504,KAIQUE
4743,"UGL6426   ",2026-11-26 00:00:00.000,3169000,MELISSA
4744,"GJM0212   ",2026-11-04 00:00:00.000,1702703,JOÃO
4745,"DCD7635   ",2026-03-14 00:00:00.000,2910404,SABRINA
4746,"FGO4846   ",2025-07-18 00:00:00.000,2900504,LORENZO
4747,"PHC6325   ",2026-01-05 00:00:00.000,3504305,LUANA
4748,"RQB4586   ",2024-06-02 00:00:00.000,3165560,REBECA
4749,"ISQ7864   ",2024-08-23 00:00:00.000,4304853,ALEXANDRE
4750,"SBX3388   ",2023-10-04 00:00:00.000,2901957,VITOR
4751,"VLD1312   ",2025-09-30 00:00:00.000,4207908,JULIANA
4752,"VLZ3591   ",2026-08-02 00:00:00.000,2200202,LÍVIA
4753,"AGK8832   ",2026-02-21 00:00:00.000,3118809,MAITÊ
4754,"ZKX3677   ",2025-02-04 00:00:00.000,5205703,PEDRO
4755,"ICA4632   ",2023-05-18 00:00:00.000,2101509,EMANUEL
4756,"TEL8475   ",2026-04-01 00:00:00.000,3122306,ALÍCIA
4757,"GMS8506   ",2025-11-21 00:00:00.000,5008305,REBECA
4758,"BJG2323   ",2024-01-22 00:00:00.000,3138708,STEPHANY
4759,"XXT4070   ",2024-01-24 00:00:00.000,2210391,ALANA
4760,"NEG1188   ",2025-09-07 00:00:00.000,4208302,MARCELA
4761,"YQP0597   ",2023-12-02 00:00:00.000,5100607,ISABEL
4762,"HQQ9259   ",2023-04-01 00:00:00.000,3100708,ANA
4763,"TMG2790   ",2025-01-26 00:00:00.000,4111803,LARA
4764,"NFI6080   ",2025-08-28 00:00:00.000,4119806,BERNARDO
4765,"CWJ6209   ",2026-05-13 00:00:00.000,3124906,CAROLINE
4766,"SQG7269   ",2025-11-13 00:00:00.000,2205151,GUSTAVO
4767,"UFR7934   ",2025-10-17 00:00:00.000,4103222,CAUÊ
4768,"GDH1965   ",2025-04-16 00:00:00.000,2913457,ANA
4769,"EZW0876   ",2025-02-28 00:00:00.000,2906303,MARCOS
4770,"PCM8567   ",2023-09-06 00:00:00.000,2605202,LUCAS
4771,"HPJ4880   ",2023-12-06 00:00:00.000,2206506,YASMIN
4772,"FEN6490   ",2026-04-12 00:00:00.000,4202859,HELOÍSA
4773,"OTI1454   ",2026-02-26 00:00:00.000,2510402,FERNANDA
4774,"KEW8301   ",2026-10-20 00:00:00.000,4300901,ISAAC
4775,"TOV4955   ",2024-11-06 00:00:00.000,3522307,ESTHER
4776,"CVW4400   ",2025-03-21 00:00:00.000,2610806,ALEXANDRE
4777,"QSZ4080   ",2024-08-17 00:00:00.000,3138807,DAVI
4778,"RDM4102   ",2024-06-26 00:00:00.000,3106101,JOÃO
4779,"XMK6387   ",2026-10-09 00:00:00.000,2511103,ISABELLY
4780,"ADU3042   ",2025-11-23 00:00:00.000,2409407,EMILLY
4781,"GUU9742   ",2023-09-25 00:00:00.000,4123857,ARTHUR
4782,"DAW7889   ",2023-06-15 00:00:00.000,3170701,LETÍCIA
4783,"EMT9316   ",2024-09-14 00:00:00.000,2904001,MARCELO
4784,"PPX2273   ",2024-03-20 00:00:00.000,2921906,ELOAH
4785,"PBB2824   ",2023-12-02 00:00:00.000,2807204,ANA
4786,"LDM9678   ",2025-05-14 00:00:00.000,3553856,BRUNA
4787,"CLC1909   ",2023-09-26 00:00:00.000,1304237,FRANCISCO
4788,"RMM4460   ",2026-12-10 00:00:00.000,4100103,AUGUSTO
4789,"QNU0510   ",2024-06-30 00:00:00.000,2202117,JOÃO
4790,"TKV7957   ",2026-04-04 00:00:00.000,3164506,EDUARDA
4791,"KAR3688   ",2025-08-14 00:00:00.000,4110904,GABRIELLY
4792,"MGX5998   ",2025-02-17 00:00:00.000,2511103,DIOGO
4793,"EJK5674   ",2026-08-16 00:00:00.000,5106653,JOÃO
4794,"WAY3349   ",2024-12-28 00:00:00.000,2500205,CAMILA
4795,"CEZ6084   ",2026-05-10 00:00:00.000,1300409,CATARINA
4796,"WNR9702   ",2024-04-09 00:00:00.000,3526001,MARIA
4797,"RFG9218   ",2026-01-27 00:00:00.000,3541000,ISIS
4798,"GHE6250   ",2026-07-20 00:00:00.000,2922508,ESTHER
4799,"TCD8799   ",2025-03-02 00:00:00.000,3544905,YAGO
4800,"BSV5195   ",2025-07-22 00:00:00.000,2202117,REBECA
4801,"STZ1713   ",2026-07-28 00:00:00.000,2926707,MARIA
4802,"AIL2682   ",2024-02-01 00:00:00.000,2604304,MARIA
4803,"MKA3404   ",2023-09-15 00:00:00.000,2907202,DIEGO
4804,"TUT1003   ",2024-09-09 00:00:00.000,3155009,PEDRO
4805,"JZD0808   ",2026-08-25 00:00:00.000,1300607,GUSTAVO
4806,"QTO3454   ",2024-02-07 00:00:00.000,2932101,ALÍCIA
4807,"FJU3766   ",2023-03-19 00:00:00.000,3127404,MELISSA
4808,"RUZ8555   ",2025-05-29 00:00:00.000,3153202,JOÃO
4809,"TAT4680   ",2024-03-24 00:00:00.000,3168309,HELOÍSA
